"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","M","Monthly","2010-07","Jul-2010","NATUSD","National currency per US dollar","0","Units",,,1.403823,,
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","M","Monthly","2010-08","Aug-2010","NATUSD","National currency per US dollar","0","Units",,,1.400309,,
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","M","Monthly","2010-09","Sep-2010","NATUSD","National currency per US dollar","0","Units",,,1.370764,,
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","M","Monthly","2010-10","Oct-2010","NATUSD","National currency per US dollar","0","Units",,,1.330386,,
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","M","Monthly","2010-11","Nov-2010","NATUSD","National currency per US dollar","0","Units",,,1.295995,,
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","M","Monthly","2010-12","Dec-2010","NATUSD","National currency per US dollar","0","Units",,,1.330639,,
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","M","Monthly","2011-01","Jan-2011","NATUSD","National currency per US dollar","0","Units",,,1.306762,,
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","M","Monthly","2011-02","Feb-2011","NATUSD","National currency per US dollar","0","Units",,,1.312345,,
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","M","Monthly","2011-03","Mar-2011","NATUSD","National currency per US dollar","0","Units",,,1.348817,,
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","M","Monthly","2011-04","Apr-2011","NATUSD","National currency per US dollar","0","Units",,,1.267257,,
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","M","Monthly","2011-05","May-2011","NATUSD","National currency per US dollar","0","Units",,,1.256214,,
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","M","Monthly","2011-06","Jun-2011","NATUSD","National currency per US dollar","0","Units",,,1.227177,,
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","M","Monthly","2011-07","Jul-2011","NATUSD","National currency per US dollar","0","Units",,,1.181838,,
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","M","Monthly","2011-08","Aug-2011","NATUSD","National currency per US dollar","0","Units",,,1.193752,,
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","M","Monthly","2011-09","Sep-2011","NATUSD","National currency per US dollar","0","Units",,,1.232168,,
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","M","Monthly","2011-10","Oct-2011","NATUSD","National currency per US dollar","0","Units",,,1.273324,,
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","M","Monthly","2011-11","Nov-2011","NATUSD","National currency per US dollar","0","Units",,,1.298764,,
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","M","Monthly","2011-12","Dec-2011","NATUSD","National currency per US dollar","0","Units",,,1.298936,,
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","M","Monthly","2012-01","Jan-2012","NATUSD","National currency per US dollar","0","Units",,,1.250464,,
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","M","Monthly","2012-02","Feb-2012","NATUSD","National currency per US dollar","0","Units",,,1.197486,,
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","M","Monthly","2012-03","Mar-2012","NATUSD","National currency per US dollar","0","Units",,,1.219727,,
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","M","Monthly","2012-04","Apr-2012","NATUSD","National currency per US dollar","0","Units",,,1.223405,,
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","M","Monthly","2012-05","May-2012","NATUSD","National currency per US dollar","0","Units",,,1.292274,,
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","M","Monthly","2012-06","Jun-2012","NATUSD","National currency per US dollar","0","Units",,,1.281781,,
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","M","Monthly","2012-07","Jul-2012","NATUSD","National currency per US dollar","0","Units",,,1.252295,,
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","M","Monthly","2012-08","Aug-2012","NATUSD","National currency per US dollar","0","Units",,,1.234204,,
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","M","Monthly","2012-09","Sep-2012","NATUSD","National currency per US dollar","0","Units",,,1.222275,,
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","M","Monthly","2012-10","Oct-2012","NATUSD","National currency per US dollar","0","Units",,,1.219922,,
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","M","Monthly","2012-11","Nov-2012","NATUSD","National currency per US dollar","0","Units",,,1.2211,,
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","M","Monthly","2012-12","Dec-2012","NATUSD","National currency per US dollar","0","Units",,,1.203848,,
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","M","Monthly","2013-01","Jan-2013","NATUSD","National currency per US dollar","0","Units",,,1.195365,,
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","M","Monthly","2013-02","Feb-2013","NATUSD","National currency per US dollar","0","Units",,,1.192615,,
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","M","Monthly","2013-03","Mar-2013","NATUSD","National currency per US dollar","0","Units",,,1.206976,,
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","M","Monthly","2013-04","Apr-2013","NATUSD","National currency per US dollar","0","Units",,,1.180023,,
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","M","Monthly","2013-05","May-2013","NATUSD","National currency per US dollar","0","Units",,,1.216064,,
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","M","Monthly","2013-06","Jun-2013","NATUSD","National currency per US dollar","0","Units",,,1.265842,,
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","M","Monthly","2013-07","Jul-2013","NATUSD","National currency per US dollar","0","Units",,,1.268444,,
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","M","Monthly","2013-08","Aug-2013","NATUSD","National currency per US dollar","0","Units",,,1.263776,,
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","M","Monthly","2013-09","Sep-2013","NATUSD","National currency per US dollar","0","Units",,,1.228842,,
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","M","Monthly","2013-10","Oct-2013","NATUSD","National currency per US dollar","0","Units",,,1.198428,,
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","M","Monthly","2013-11","Nov-2013","NATUSD","National currency per US dollar","0","Units",,,1.211723,,
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","M","Monthly","2013-12","Dec-2013","NATUSD","National currency per US dollar","0","Units",,,1.216563,,
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","M","Monthly","2014-01","Jan-2014","NATUSD","National currency per US dollar","0","Units",,,1.208426,,
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","M","Monthly","2014-02","Feb-2014","NATUSD","National currency per US dollar","0","Units",,,1.20524,,
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","M","Monthly","2014-03","Mar-2014","NATUSD","National currency per US dollar","0","Units",,,1.171404,,
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","M","Monthly","2014-04","Apr-2014","NATUSD","National currency per US dollar","0","Units",,,1.162028,,
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","M","Monthly","2014-05","May-2014","NATUSD","National currency per US dollar","0","Units",,,1.162642,,
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","M","Monthly","2014-06","Jun-2014","NATUSD","National currency per US dollar","0","Units",,,1.160525,,
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","M","Monthly","2014-07","Jul-2014","NATUSD","National currency per US dollar","0","Units",,,1.151053,,
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","M","Monthly","2014-08","Aug-2014","NATUSD","National currency per US dollar","0","Units",,,1.185212,,
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","M","Monthly","2014-09","Sep-2014","NATUSD","National currency per US dollar","0","Units",,,1.22835,,
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","M","Monthly","2014-10","Oct-2014","NATUSD","National currency per US dollar","0","Units",,,1.270273,,
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","M","Monthly","2014-11","Nov-2014","NATUSD","National currency per US dollar","0","Units",,,1.276544,,
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","M","Monthly","2014-12","Dec-2014","NATUSD","National currency per US dollar","0","Units",,,1.288282,,
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","M","Monthly","2015-01","Jan-2015","NATUSD","National currency per US dollar","0","Units",,,1.308923,,
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","M","Monthly","2015-02","Feb-2015","NATUSD","National currency per US dollar","0","Units",,,1.342016,,
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","M","Monthly","2015-03","Mar-2015","NATUSD","National currency per US dollar","0","Units",,,1.340757,,
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","M","Monthly","2015-04","Apr-2015","NATUSD","National currency per US dollar","0","Units",,,1.317849,,
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","M","Monthly","2015-05","May-2015","NATUSD","National currency per US dollar","0","Units",,,1.355262,,
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","M","Monthly","2015-06","Jun-2015","NATUSD","National currency per US dollar","0","Units",,,1.43305,,
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","M","Monthly","2015-07","Jul-2015","NATUSD","National currency per US dollar","0","Units",,,1.503779,,
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","M","Monthly","2015-08","Aug-2015","NATUSD","National currency per US dollar","0","Units",,,1.528037,,
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","M","Monthly","2015-09","Sep-2015","NATUSD","National currency per US dollar","0","Units",,,1.579125,,
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","M","Monthly","2015-10","Oct-2015","NATUSD","National currency per US dollar","0","Units",,,1.494405,,
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","M","Monthly","2015-11","Nov-2015","NATUSD","National currency per US dollar","0","Units",,,1.525885,,
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","M","Monthly","2015-12","Dec-2015","NATUSD","National currency per US dollar","0","Units",,,1.481853,,
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","M","Monthly","2016-01","Jan-2016","NATUSD","National currency per US dollar","0","Units",,,1.530246,,
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","M","Monthly","2016-02","Feb-2016","NATUSD","National currency per US dollar","0","Units",,,1.508174,,
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","M","Monthly","2016-03","Mar-2016","NATUSD","National currency per US dollar","0","Units",,,1.483468,,
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","M","Monthly","2016-04","Apr-2016","NATUSD","National currency per US dollar","0","Units",,,1.451496,,
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","M","Monthly","2016-05","May-2016","NATUSD","National currency per US dollar","0","Units",,,1.470817,,
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","M","Monthly","2016-06","Jun-2016","NATUSD","National currency per US dollar","0","Units",,,1.420072,,
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","M","Monthly","2016-07","Jul-2016","NATUSD","National currency per US dollar","0","Units",,,1.401995,,
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","M","Monthly","2016-08","Aug-2016","NATUSD","National currency per US dollar","0","Units",,,1.381922,,
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","M","Monthly","2016-09","Sep-2016","NATUSD","National currency per US dollar","0","Units",,,1.368046,,
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","M","Monthly","2016-10","Oct-2016","NATUSD","National currency per US dollar","0","Units",,,1.39862,,
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","M","Monthly","2016-11","Nov-2016","NATUSD","National currency per US dollar","0","Units",,,1.400539,,
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","M","Monthly","2016-12","Dec-2016","NATUSD","National currency per US dollar","0","Units",,,1.422915,,
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","M","Monthly","2017-01","Jan-2017","NATUSD","National currency per US dollar","0","Units",,,1.404106,,
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","M","Monthly","2017-02","Feb-2017","NATUSD","National currency per US dollar","0","Units",,,1.384395,,
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","M","Monthly","2017-03","Mar-2017","NATUSD","National currency per US dollar","0","Units",,,1.42771,,
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","M","Monthly","2017-04","Apr-2017","NATUSD","National currency per US dollar","0","Units",,,1.434942,,
"CCUS","Currency exchange rates, monthly average","NZL","New Zealand","M","Monthly","2017-05","May-2017","NATUSD","National currency per US dollar","0","Units",,,1.438549,,
