Date,Country,Value
2021-05-01,PKR,8021768.0
2021-05-08,PKR,10770862.0
2021-05-15,PKR,3963510.0
2021-05-22,PKR,3430383.0
2021-05-29,PKR,1431380.0
2021-06-05,PKR,2212503.0
2021-06-12,PKR,1419425.0
2021-06-19,PKR,1271197.0
2021-06-26,PKR,977113.0
2021-07-03,PKR,2731509.0
2021-07-10,PKR,1666327.0
2021-07-17,PKR,1087145.0
2021-07-24,PKR,1522687.0
2021-07-31,PKR,2632481.0
2021-08-07,PKR,1146381.0
2021-08-14,PKR,1550479.0
2021-08-21,PKR,1183032.0
2021-08-28,PKR,1768763.0
2021-09-04,PKR,4382041.0
2021-09-11,PKR,4788166.0
2021-09-18,PKR,3656672.0
2021-09-25,PKR,9057453.0
2021-10-02,PKR,5977992.0
2021-10-09,PKR,3631748.0
2021-10-16,PKR,5953725.0
2021-10-23,PKR,7035883.0
2021-10-30,PKR,11389307.0
2021-11-06,PKR,5893466.0
2021-11-13,PKR,1307385.0
2021-11-20,PKR,664015.0
2021-11-27,PKR,804382.0
2021-12-04,PKR,2303463.0
2021-12-11,PKR,3663301.0
2021-12-18,PKR,2679925.0
2021-12-25,PKR,1349941.0
2022-01-01,PKR,5914941.0
2022-01-08,PKR,6758251.0
2022-01-15,PKR,1333340.0
2022-01-22,PKR,1272145.0
2022-01-29,PKR,768756.0
2022-02-05,PKR,2219725.0
2022-02-12,PKR,1005675.0
2022-02-19,PKR,2429977.0
2022-02-26,PKR,757621.0
2022-03-05,PKR,3105384.0
2022-03-12,PKR,500357.0
2022-03-19,PKR,437235.0
2022-03-26,PKR,3674955.0
2022-04-02,PKR,4973396.0
2022-04-09,PKR,1308377.0
2022-04-16,PKR,4533395.0
2022-04-23,PKR,2137497.0
2022-04-30,PKR,2205990.0
2022-05-07,PKR,3027760.0
2022-05-14,PKR,2815125.0
2022-05-21,PKR,3320946.0
2022-05-28,PKR,1579654.0
2022-06-04,PKR,3647913.0
2022-06-11,PKR,3220959.0
2022-06-18,PKR,1693600.0
2022-06-25,PKR,1733948.0
2022-07-02,PKR,1177847.0
2022-07-09,PKR,3051283.0
2022-07-16,PKR,568995.0
2022-07-23,PKR,1245850.0
2022-07-30,PKR,1840835.0
2022-08-06,PKR,1290798.0
2022-08-13,PKR,1442068.0
2022-08-20,PKR,3252243.0
2022-08-27,PKR,1211438.0
2022-09-03,PKR,425816.0
2022-09-10,PKR,147692.0
2022-09-17,PKR,857628.0
2022-09-24,PKR,394200.0
2022-10-01,PKR,680220.0
2022-10-08,PKR,2824592.0
2022-10-15,PKR,408965.0
2022-10-22,PKR,1329161.0
2022-10-29,PKR,468965.0
2022-11-05,PKR,772060.0
2022-11-12,PKR,1822292.0
2022-11-19,PKR,771402.0
2022-11-26,PKR,2763936.0
2022-12-03,PKR,1375590.0
2022-12-10,PKR,464285.0
2022-12-17,PKR,1430129.0
2022-12-24,PKR,705661.0
2022-12-31,PKR,972828.0
2023-01-07,PKR,720215.0
2023-01-14,PKR,2444037.0
2023-01-21,PKR,3096424.0
2023-01-28,PKR,1671941.0
2023-02-04,PKR,1114702.0
2023-02-11,PKR,3789229.0
2023-02-18,PKR,4244281.0
2013-06-29,PLN,100.0
2013-07-06,PLN,
2013-07-13,PLN,
2013-07-20,PLN,2432.0
2013-07-27,PLN,886.0
2013-08-03,PLN,3549.0
2013-08-10,PLN,3523.0
2013-08-17,PLN,833.0
2013-08-24,PLN,895.0
2013-08-31,PLN,5621.0
2013-09-07,PLN,10342.0
2013-09-14,PLN,3246.0
2013-09-21,PLN,845.0
2013-09-28,PLN,922.0
2013-10-05,PLN,4447.0
2013-10-12,PLN,3407.0
2013-10-19,PLN,5538.0
2013-10-26,PLN,3670.0
2013-11-02,PLN,4865.0
2013-11-09,PLN,11955.0
2013-11-16,PLN,27671.0
2013-11-23,PLN,15602.0
2013-11-30,PLN,75928.0
2013-12-07,PLN,32691.0
2013-12-14,PLN,15080.0
2013-12-21,PLN,10398.0
2013-12-28,PLN,12431.0
2014-01-04,PLN,23546.0
2014-01-11,PLN,12935.0
2014-01-18,PLN,13507.0
2014-01-25,PLN,30911.0
2014-02-01,PLN,23987.0
2014-02-08,PLN,7645.0
2014-02-15,PLN,6047.0
2014-02-22,PLN,5604.0
2014-03-01,PLN,25223.0
2014-03-08,PLN,9079.0
2014-03-15,PLN,18351.0
2014-03-22,PLN,17493.0
2014-03-29,PLN,19913.0
2014-04-05,PLN,21490.0
2014-04-12,PLN,11734.0
2014-04-19,PLN,10540.0
2014-04-26,PLN,10491.0
2014-05-03,PLN,13688.0
2014-05-10,PLN,4935.0
2014-05-17,PLN,16594.0
2014-05-24,PLN,28784.0
2014-05-31,PLN,29605.0
2014-06-07,PLN,18609.0
2014-06-14,PLN,43326.0
2014-06-21,PLN,45602.0
2014-06-28,PLN,48006.0
2014-07-05,PLN,58449.0
2014-07-12,PLN,77636.0
2014-07-19,PLN,40859.0
2014-07-26,PLN,28882.0
2014-08-02,PLN,51838.0
2014-08-09,PLN,37807.0
2014-08-16,PLN,28743.0
2014-08-23,PLN,41169.0
2014-08-30,PLN,37480.0
2014-09-06,PLN,30538.0
2014-09-13,PLN,33845.0
2014-09-20,PLN,52141.0
2014-09-27,PLN,37534.0
2014-10-04,PLN,39428.0
2014-10-11,PLN,62905.0
2014-10-18,PLN,81269.0
2014-10-25,PLN,38936.0
2014-11-01,PLN,51788.0
2014-11-08,PLN,85940.0
2014-11-15,PLN,80803.0
2014-11-22,PLN,40016.0
2014-11-29,PLN,35996.0
2014-12-06,PLN,55574.0
2014-12-13,PLN,63708.0
2014-12-20,PLN,63390.0
2014-12-27,PLN,29555.0
2015-01-03,PLN,65471.0
2015-01-10,PLN,94123.0
2015-01-17,PLN,57263.0
2015-01-24,PLN,45964.0
2015-01-31,PLN,88648.0
2015-02-07,PLN,60447.0
2015-02-14,PLN,72127.0
2015-02-21,PLN,61329.0
2015-02-28,PLN,37520.0
2015-03-07,PLN,64596.0
2015-03-14,PLN,77455.0
2015-03-21,PLN,93418.0
2015-03-28,PLN,49317.0
2015-04-04,PLN,61443.0
2015-04-11,PLN,47787.0
2015-04-18,PLN,65176.0
2015-04-25,PLN,36586.0
2015-05-02,PLN,72516.0
2015-05-09,PLN,84616.0
2015-05-16,PLN,51883.0
2015-05-23,PLN,86110.0
2015-05-30,PLN,38252.0
2015-06-06,PLN,88469.0
2015-06-13,PLN,99930.0
2015-06-20,PLN,44222.0
2015-06-27,PLN,72961.0
2015-07-04,PLN,112504.0
2015-07-11,PLN,64044.0
2015-07-18,PLN,84967.0
2015-07-25,PLN,104742.0
2015-08-01,PLN,29488.0
2015-08-08,PLN,29923.0
2015-08-15,PLN,55904.0
2015-08-22,PLN,77100.0
2015-08-29,PLN,41915.0
2015-09-05,PLN,61629.0
2015-09-12,PLN,43754.0
2015-09-19,PLN,43471.0
2015-09-26,PLN,36561.0
2015-10-03,PLN,53285.0
2015-10-10,PLN,54055.0
2015-10-17,PLN,39249.0
2015-10-24,PLN,94646.0
2015-10-31,PLN,50955.0
2015-11-07,PLN,42495.0
2015-11-14,PLN,50421.0
2015-11-21,PLN,40154.0
2015-11-28,PLN,73022.0
2015-12-05,PLN,43392.0
2015-12-12,PLN,112390.0
2015-12-19,PLN,93561.0
2015-12-26,PLN,40450.0
2016-01-02,PLN,28236.0
2016-01-09,PLN,62415.0
2016-01-16,PLN,53984.0
2016-01-23,PLN,72436.0
2016-01-30,PLN,122008.0
2016-02-06,PLN,72085.0
2016-02-13,PLN,55686.0
2016-02-20,PLN,103194.0
2016-02-27,PLN,77547.0
2016-03-05,PLN,86536.0
2016-03-12,PLN,105957.0
2016-03-19,PLN,98319.0
2016-03-26,PLN,133187.0
2016-04-02,PLN,89765.0
2016-04-09,PLN,119924.0
2016-04-16,PLN,124599.0
2016-04-23,PLN,98469.0
2016-04-30,PLN,135978.0
2016-05-07,PLN,93419.0
2016-05-14,PLN,121356.0
2016-05-21,PLN,184063.0
2016-05-28,PLN,101197.0
2016-06-04,PLN,110532.0
2016-06-11,PLN,124598.0
2016-06-18,PLN,67075.0
2016-06-25,PLN,86926.0
2016-07-02,PLN,127829.0
2016-07-09,PLN,62351.0
2016-07-16,PLN,89226.0
2016-07-23,PLN,98241.0
2016-07-30,PLN,114955.0
2016-08-06,PLN,152081.0
2016-08-13,PLN,120120.0
2016-08-20,PLN,113092.0
2016-08-27,PLN,128086.0
2016-09-03,PLN,91003.0
2016-09-10,PLN,52230.0
2016-09-17,PLN,91831.0
2016-09-24,PLN,109415.0
2016-10-01,PLN,101797.0
2016-10-08,PLN,50728.0
2016-10-15,PLN,84404.0
2016-10-22,PLN,74924.0
2016-10-29,PLN,108353.0
2016-11-05,PLN,79654.0
2016-11-12,PLN,67021.0
2016-11-19,PLN,103001.0
2016-11-26,PLN,64289.0
2016-12-03,PLN,128510.0
2016-12-10,PLN,126939.0
2016-12-17,PLN,89750.0
2016-12-24,PLN,53758.0
2016-12-31,PLN,97002.0
2017-01-07,PLN,113975.0
2017-01-14,PLN,93095.0
2017-01-21,PLN,142736.0
2017-01-28,PLN,66337.0
2017-02-04,PLN,136687.0
2017-02-11,PLN,86159.0
2017-02-18,PLN,125705.0
2017-02-25,PLN,82677.0
2017-03-04,PLN,41118.0
2017-03-11,PLN,81336.0
2017-03-18,PLN,88856.0
2017-03-25,PLN,79246.0
2017-04-01,PLN,78753.0
2017-04-08,PLN,60170.0
2017-04-15,PLN,53449.0
2017-04-22,PLN,98821.0
2017-04-29,PLN,88852.0
2017-05-06,PLN,79681.0
2017-05-13,PLN,125379.0
2017-05-20,PLN,173947.0
2017-05-27,PLN,163821.0
2017-06-03,PLN,161985.0
2017-06-10,PLN,217330.0
2017-06-17,PLN,221088.0
2017-06-24,PLN,201466.0
2017-07-01,PLN,158317.0
2017-07-08,PLN,106085.0
2017-07-15,PLN,121982.0
2017-07-22,PLN,148290.0
2017-07-29,PLN,161719.0
2017-08-05,PLN,62703.0
2017-08-12,PLN,298488.0
2017-08-19,PLN,186757.0
2017-08-26,PLN,210773.0
2017-09-02,PLN,217720.0
2017-09-09,PLN,343905.0
2017-09-16,PLN,408331.0
2017-09-23,PLN,221179.0
2017-09-30,PLN,279788.0
2017-10-07,PLN,250377.0
2017-10-14,PLN,285362.0
2017-10-21,PLN,399150.0
2017-10-28,PLN,350065.0
2017-11-04,PLN,180989.0
2017-11-11,PLN,324324.0
2017-11-18,PLN,530439.0
2017-11-25,PLN,448595.0
2017-12-02,PLN,354228.0
2017-12-09,PLN,533060.0
2017-12-16,PLN,743278.0
2017-12-23,PLN,678935.0
2017-12-30,PLN,212487.0
2018-01-06,PLN,155221.0
2018-01-13,PLN,154941.0
2018-01-20,PLN,267748.0
2018-01-27,PLN,236139.0
2018-02-03,PLN,349422.0
2018-02-10,PLN,290655.0
2018-02-17,PLN,414698.0
2018-02-24,PLN,410514.0
2018-03-03,PLN,548414.0
2018-03-10,PLN,433270.0
2018-03-17,PLN,344280.0
2018-03-24,PLN,422508.0
2018-03-31,PLN,243524.0
2018-04-07,PLN,322229.0
2018-04-14,PLN,487579.0
2018-04-21,PLN,456945.0
2018-04-28,PLN,293745.0
2018-05-05,PLN,236960.0
2018-05-12,PLN,223435.0
2018-05-19,PLN,375235.0
2018-05-26,PLN,39909.0
2018-06-02,PLN,91870.0
2018-06-09,PLN,50493.0
2018-06-16,PLN,237454.0
2018-06-23,PLN,292337.0
2018-06-30,PLN,219151.0
2018-07-07,PLN,187624.0
2018-07-14,PLN,132459.0
2018-07-21,PLN,116745.0
2018-07-28,PLN,122044.0
2018-08-04,PLN,86517.0
2018-08-11,PLN,200194.0
2018-08-18,PLN,106561.0
2018-08-25,PLN,297541.0
2018-09-01,PLN,188040.0
2018-09-08,PLN,185967.0
2018-09-15,PLN,323035.0
2018-09-22,PLN,310018.0
2018-09-29,PLN,219007.0
2018-10-06,PLN,210125.0
2018-10-13,PLN,196490.0
2018-10-20,PLN,310332.0
2018-10-27,PLN,228774.0
2018-11-03,PLN,277994.0
2018-11-10,PLN,234880.0
2018-11-17,PLN,213904.0
2018-11-24,PLN,271604.0
2018-12-01,PLN,233124.0
2018-12-08,PLN,234531.0
2018-12-15,PLN,195249.0
2018-12-22,PLN,170331.0
2018-12-29,PLN,115994.0
2019-01-05,PLN,250893.0
2019-01-12,PLN,244140.0
2019-01-19,PLN,176619.0
2019-01-26,PLN,197509.0
2019-02-02,PLN,289928.0
2019-02-09,PLN,250683.0
2019-02-16,PLN,387463.0
2019-02-23,PLN,330602.0
2019-03-02,PLN,314270.0
2019-03-09,PLN,341843.0
2019-03-16,PLN,296938.0
2019-03-23,PLN,254093.0
2019-03-30,PLN,320626.0
2019-04-06,PLN,324030.0
2019-04-13,PLN,216955.0
2019-04-20,PLN,291314.0
2019-04-27,PLN,384067.0
2019-05-04,PLN,245478.0
2019-05-11,PLN,292347.0
2019-05-18,PLN,330873.0
2019-05-25,PLN,261134.0
2019-06-01,PLN,368292.0
2019-06-08,PLN,288699.0
2019-06-15,PLN,401217.0
2019-06-22,PLN,400672.0
2019-06-29,PLN,328358.0
2019-07-06,PLN,357221.0
2019-07-13,PLN,314912.0
2019-07-20,PLN,318221.0
2019-07-27,PLN,316352.0
2019-08-03,PLN,358462.0
2019-08-10,PLN,443164.0
2019-08-17,PLN,331592.0
2019-08-24,PLN,374399.0
2019-08-31,PLN,450560.0
2019-09-07,PLN,635234.0
2019-09-14,PLN,449024.0
2019-09-21,PLN,470851.0
2019-09-28,PLN,429870.0
2019-10-05,PLN,287552.0
2019-10-12,PLN,221196.0
2019-10-19,PLN,167330.0
2019-10-26,PLN,168325.0
2019-11-02,PLN,156121.0
2019-11-09,PLN,243969.0
2019-11-16,PLN,161517.0
2019-11-23,PLN,136914.0
2019-11-30,PLN,164309.0
2019-12-07,PLN,136574.0
2019-12-14,PLN,176450.0
2019-12-21,PLN,151630.0
2019-12-28,PLN,90660.0
2020-01-04,PLN,185596.0
2020-01-11,PLN,171937.0
2020-01-18,PLN,136793.0
2020-01-25,PLN,153772.0
2020-02-01,PLN,156269.0
2020-02-08,PLN,123174.0
2020-02-15,PLN,167866.0
2020-02-22,PLN,183739.0
2020-02-29,PLN,189417.0
2020-03-07,PLN,157353.0
2020-03-14,PLN,250032.0
2020-03-21,PLN,174041.0
2020-03-28,PLN,191768.0
2020-04-04,PLN,151872.0
2020-04-11,PLN,137214.0
2020-04-18,PLN,116337.0
2020-04-25,PLN,233497.0
2020-05-02,PLN,299236.0
2020-05-09,PLN,435241.0
2020-05-16,PLN,336141.0
2020-05-23,PLN,230004.0
2020-05-30,PLN,175914.0
2020-06-06,PLN,274332.0
2020-06-13,PLN,198168.0
2020-06-20,PLN,286090.0
2020-06-27,PLN,185259.0
2020-07-04,PLN,218023.0
2020-07-11,PLN,225867.0
2020-07-18,PLN,180848.0
2020-07-25,PLN,369291.0
2020-08-01,PLN,358133.0
2020-08-08,PLN,176720.0
2020-08-15,PLN,316769.0
2020-08-22,PLN,432968.0
2020-08-29,PLN,295618.0
2020-09-05,PLN,215751.0
2020-09-12,PLN,209693.0
2020-09-19,PLN,405357.0
2020-09-26,PLN,256809.0
2020-10-03,PLN,206460.0
2020-10-10,PLN,301337.0
2020-10-17,PLN,227404.0
2020-10-24,PLN,263602.0
2020-10-31,PLN,382219.0
2020-11-07,PLN,416645.0
2020-11-14,PLN,378450.0
2020-11-21,PLN,437419.0
2020-11-28,PLN,240438.0
2020-12-05,PLN,326509.0
2020-12-12,PLN,353182.0
2020-12-19,PLN,491430.0
2020-12-26,PLN,353727.0
2021-01-02,PLN,454025.0
2021-01-09,PLN,573831.0
2021-01-16,PLN,404060.0
2021-01-23,PLN,256808.0
2021-01-30,PLN,275865.0
2021-02-06,PLN,417902.0
2021-02-13,PLN,401345.0
2021-02-20,PLN,271282.0
2021-02-27,PLN,207919.0
2021-03-06,PLN,293971.0
2021-03-13,PLN,277646.0
2021-03-20,PLN,382929.0
2021-03-27,PLN,336039.0
2021-04-03,PLN,304760.0
2021-04-10,PLN,536549.0
2021-04-17,PLN,429822.0
2021-04-24,PLN,281032.0
2021-05-01,PLN,246032.0
2021-05-08,PLN,361055.0
2021-05-15,PLN,178912.0
2021-05-22,PLN,248903.0
2021-05-29,PLN,177764.0
2021-06-05,PLN,308079.0
2021-06-12,PLN,254910.0
2021-06-19,PLN,131705.0
2021-06-26,PLN,112280.0
2021-07-03,PLN,351233.0
2021-07-10,PLN,111494.0
2021-07-17,PLN,110027.0
2021-07-24,PLN,137564.0
2021-07-31,PLN,169103.0
2021-08-07,PLN,166553.0
2021-08-14,PLN,141224.0
2021-08-21,PLN,101571.0
2021-08-28,PLN,182135.0
2021-09-04,PLN,127905.0
2021-09-11,PLN,120028.0
2021-09-18,PLN,184425.0
2021-09-25,PLN,274406.0
2021-10-02,PLN,137426.0
2021-10-09,PLN,141367.0
2021-10-16,PLN,294920.0
2021-10-23,PLN,252970.0
2021-10-30,PLN,190171.0
2021-11-06,PLN,87098.0
2021-11-13,PLN,138352.0
2021-11-20,PLN,174060.0
2021-11-27,PLN,116432.0
2021-12-04,PLN,154207.0
2021-12-11,PLN,102229.0
2021-12-18,PLN,78268.0
2021-12-25,PLN,57153.0
2022-01-01,PLN,84518.0
2022-01-08,PLN,59075.0
2022-01-15,PLN,64647.0
2022-01-22,PLN,83751.0
2022-01-29,PLN,75080.0
2022-02-05,PLN,114698.0
2022-02-12,PLN,62382.0
2022-02-19,PLN,63908.0
2022-02-26,PLN,63428.0
2022-03-05,PLN,75935.0
2022-03-12,PLN,111297.0
2022-03-19,PLN,161799.0
2022-03-26,PLN,144623.0
2022-04-02,PLN,151534.0
2022-04-09,PLN,207924.0
2022-04-16,PLN,110133.0
2022-04-23,PLN,151651.0
2022-04-30,PLN,357526.0
2022-05-07,PLN,238968.0
2022-05-14,PLN,126215.0
2022-05-21,PLN,163314.0
2022-05-28,PLN,145853.0
2022-06-04,PLN,122480.0
2022-06-11,PLN,178610.0
2022-06-18,PLN,168235.0
2022-06-25,PLN,126608.0
2022-07-02,PLN,134907.0
2022-07-09,PLN,74489.0
2022-07-16,PLN,73052.0
2022-07-23,PLN,51789.0
2022-07-30,PLN,91060.0
2022-08-06,PLN,77753.0
2022-08-13,PLN,165789.0
2022-08-20,PLN,130947.0
2022-08-27,PLN,91395.0
2022-09-03,PLN,45202.0
2022-09-10,PLN,52459.0
2022-09-17,PLN,59247.0
2022-09-24,PLN,71766.0
2022-10-01,PLN,43812.0
2022-10-08,PLN,109398.0
2022-10-15,PLN,48430.0
2022-10-22,PLN,56579.0
2022-10-29,PLN,40919.0
2022-11-05,PLN,45890.0
2022-11-12,PLN,30539.0
2022-11-19,PLN,30885.0
2022-11-26,PLN,39147.0
2022-12-03,PLN,44011.0
2022-12-10,PLN,30523.0
2022-12-17,PLN,52168.0
2022-12-24,PLN,53090.0
2022-12-31,PLN,38435.0
2023-01-07,PLN,85158.0
2023-01-14,PLN,47503.0
2023-01-21,PLN,57551.0
2023-01-28,PLN,51847.0
2023-02-04,PLN,24551.0
2023-02-11,PLN,139185.0
2023-02-18,PLN,7897.0
2013-03-16,RON,250.0
2013-03-23,RON,406.0
2013-03-30,RON,2000.0
2013-04-06,RON,252.0
2013-04-13,RON,1613.0
2013-04-20,RON,499.0
2013-04-27,RON,
2013-05-04,RON,181.0
2013-05-11,RON,737.0
2013-05-18,RON,2479.0
2013-05-25,RON,502.0
2013-06-01,RON,
2013-06-08,RON,3001.0
2013-06-15,RON,500.0
2013-06-22,RON,
2013-06-29,RON,2249.0
2013-07-06,RON,774.0
2013-07-13,RON,7096.0
2013-07-20,RON,4383.0
2013-07-27,RON,603.0
2013-08-03,RON,
2013-08-10,RON,3829.0
2013-08-17,RON,22.0
2013-08-24,RON,6582.0
2013-08-31,RON,800.0
2013-09-07,RON,1760.0
2013-09-14,RON,9521.0
2013-09-21,RON,4642.0
2013-09-28,RON,5812.0
2013-10-05,RON,10364.0
2013-10-12,RON,10531.0
2013-10-19,RON,8032.0
2013-10-26,RON,10761.0
2013-11-02,RON,15156.0
2013-11-09,RON,61294.0
2013-11-16,RON,44990.0
2013-11-23,RON,57318.0
2013-11-30,RON,53374.0
2013-12-07,RON,41722.0
2013-12-14,RON,42829.0
2013-12-21,RON,44463.0
2013-12-28,RON,5853.0
2014-01-04,RON,33386.0
2014-01-11,RON,64213.0
2014-01-18,RON,61654.0
2014-01-25,RON,19119.0
2014-02-01,RON,29922.0
2014-02-08,RON,39470.0
2014-02-15,RON,18151.0
2014-02-22,RON,5375.0
2014-03-01,RON,17808.0
2014-03-08,RON,22959.0
2014-03-15,RON,7106.0
2014-03-22,RON,16058.0
2014-03-29,RON,13613.0
2014-04-05,RON,17421.0
2014-04-12,RON,13616.0
2014-04-19,RON,14430.0
2014-04-26,RON,9676.0
2014-05-03,RON,12481.0
2014-05-10,RON,10874.0
2014-05-17,RON,11982.0
2014-05-24,RON,9172.0
2014-05-31,RON,22686.0
2014-06-07,RON,10978.0
2014-06-14,RON,16188.0
2014-06-21,RON,8159.0
2014-06-28,RON,7553.0
2014-07-05,RON,24679.0
2014-07-12,RON,13223.0
2014-07-19,RON,28686.0
2014-07-26,RON,44627.0
2014-08-02,RON,12478.0
2014-08-09,RON,32664.0
2014-08-16,RON,23441.0
2014-08-23,RON,23099.0
2014-08-30,RON,21303.0
2014-09-06,RON,22412.0
2014-09-13,RON,15350.0
2014-09-20,RON,19576.0
2014-09-27,RON,17062.0
2014-10-04,RON,24559.0
2014-10-11,RON,15549.0
2014-10-18,RON,20672.0
2014-10-25,RON,34910.0
2014-11-01,RON,43214.0
2014-11-08,RON,89443.0
2014-11-15,RON,40686.0
2014-11-22,RON,57544.0
2014-11-29,RON,35672.0
2014-12-06,RON,26803.0
2014-12-13,RON,38587.0
2014-12-20,RON,49978.0
2014-12-27,RON,29555.0
2015-01-03,RON,74347.0
2015-01-10,RON,43541.0
2015-01-17,RON,44740.0
2015-01-24,RON,72018.0
2015-01-31,RON,109582.0
2015-02-07,RON,108588.0
2015-02-14,RON,98217.0
2015-02-21,RON,237356.0
2015-02-28,RON,158459.0
2015-03-07,RON,106463.0
2015-03-14,RON,153080.0
2015-03-21,RON,213764.0
2015-03-28,RON,138318.0
2015-04-04,RON,142572.0
2015-04-11,RON,137639.0
2015-04-18,RON,131555.0
2015-04-25,RON,380118.0
2015-05-02,RON,130138.0
2015-05-09,RON,166988.0
2015-05-16,RON,79668.0
2015-05-23,RON,65523.0
2015-05-30,RON,110300.0
2015-06-06,RON,134418.0
2015-06-13,RON,139681.0
2015-06-20,RON,149674.0
2015-06-27,RON,137828.0
2015-07-04,RON,258898.0
2015-07-11,RON,139908.0
2015-07-18,RON,102906.0
2015-07-25,RON,149380.0
2015-08-01,RON,112847.0
2015-08-08,RON,132084.0
2015-08-15,RON,93982.0
2015-08-22,RON,122289.0
2015-08-29,RON,114458.0
2015-09-05,RON,76628.0
2015-09-12,RON,140132.0
2015-09-19,RON,180325.0
2015-09-26,RON,87053.0
2015-10-03,RON,187925.0
2015-10-10,RON,121027.0
2015-10-17,RON,189860.0
2015-10-24,RON,300085.0
2015-10-31,RON,184658.0
2015-11-07,RON,232025.0
2015-11-14,RON,187020.0
2015-11-21,RON,215301.0
2015-11-28,RON,134576.0
2015-12-05,RON,184943.0
2015-12-12,RON,199138.0
2015-12-19,RON,376387.0
2015-12-26,RON,263041.0
2016-01-02,RON,80647.0
2016-01-09,RON,128858.0
2016-01-16,RON,171337.0
2016-01-23,RON,226642.0
2016-01-30,RON,210520.0
2016-02-06,RON,193828.0
2016-02-13,RON,134021.0
2016-02-20,RON,207203.0
2016-02-27,RON,193587.0
2016-03-05,RON,261356.0
2016-03-12,RON,252102.0
2016-03-19,RON,186551.0
2016-03-26,RON,260877.0
2016-04-02,RON,246190.0
2016-04-09,RON,328305.0
2016-04-16,RON,245663.0
2016-04-23,RON,466046.0
2016-04-30,RON,337156.0
2016-05-07,RON,391903.0
2016-05-14,RON,549431.0
2016-05-21,RON,322010.0
2016-05-28,RON,294779.0
2016-06-04,RON,331456.0
2016-06-11,RON,330929.0
2016-06-18,RON,354655.0
2016-06-25,RON,304945.0
2016-07-02,RON,267740.0
2016-07-09,RON,288218.0
2016-07-16,RON,293188.0
2016-07-23,RON,298126.0
2016-07-30,RON,225802.0
2016-08-06,RON,236437.0
2016-08-13,RON,320606.0
2016-08-20,RON,261942.0
2016-08-27,RON,343777.0
2016-09-03,RON,238604.0
2016-09-10,RON,219789.0
2016-09-17,RON,213538.0
2016-09-24,RON,175187.0
2016-10-01,RON,211615.0
2016-10-08,RON,235802.0
2016-10-15,RON,194641.0
2016-10-22,RON,282081.0
2016-10-29,RON,240767.0
2016-11-05,RON,401653.0
2016-11-12,RON,204475.0
2016-11-19,RON,422215.0
2016-11-26,RON,416436.0
2016-12-03,RON,281706.0
2016-12-10,RON,422470.0
2016-12-17,RON,415163.0
2016-12-24,RON,730217.0
2016-12-31,RON,198879.0
2017-01-07,RON,257650.0
2017-01-14,RON,413488.0
2017-01-21,RON,291003.0
2017-01-28,RON,386986.0
2017-02-04,RON,354423.0
2017-02-11,RON,486286.0
2017-02-18,RON,390029.0
2017-02-25,RON,371256.0
2017-03-04,RON,432252.0
2017-03-11,RON,429953.0
2017-03-18,RON,415041.0
2017-03-25,RON,273445.0
2017-04-01,RON,425826.0
2017-04-08,RON,381019.0
2017-04-15,RON,256765.0
2017-04-22,RON,256542.0
2017-04-29,RON,503335.0
2017-05-06,RON,317631.0
2017-05-13,RON,453494.0
2017-05-20,RON,501982.0
2017-05-27,RON,825145.0
2017-06-03,RON,614633.0
2017-06-10,RON,811317.0
2017-06-17,RON,582373.0
2017-06-24,RON,405087.0
2017-07-01,RON,429754.0
2017-07-08,RON,403040.0
2017-07-15,RON,451963.0
2017-07-22,RON,347052.0
2017-07-29,RON,464412.0
2017-08-05,RON,589040.0
2017-08-12,RON,780772.0
2017-08-19,RON,757192.0
2017-08-26,RON,524902.0
2017-09-02,RON,819856.0
2017-09-09,RON,546544.0
2017-09-16,RON,425475.0
2017-09-23,RON,451124.0
2017-09-30,RON,334735.0
2017-10-07,RON,522609.0
2017-10-14,RON,769216.0
2017-10-21,RON,720147.0
2017-10-28,RON,507624.0
2017-11-04,RON,593825.0
2017-11-11,RON,582927.0
2017-11-18,RON,690870.0
2017-11-25,RON,602385.0
2017-12-02,RON,1128070.0
2017-12-09,RON,1455862.0
2017-12-16,RON,1314355.0
2017-12-23,RON,1325605.0
2017-12-30,RON,925687.0
2018-01-06,RON,1354983.0
2018-01-13,RON,1616538.0
2018-01-20,RON,902510.0
2018-01-27,RON,725644.0
2018-02-03,RON,877584.0
2018-02-10,RON,1272716.0
2018-02-17,RON,887327.0
2018-02-24,RON,854462.0
2018-03-03,RON,804580.0
2018-03-10,RON,1034803.0
2018-03-17,RON,849623.0
2018-03-24,RON,991956.0
2018-03-31,RON,814084.0
2018-04-07,RON,868981.0
2018-04-14,RON,972403.0
2018-04-21,RON,928545.0
2018-04-28,RON,1008105.0
2018-05-05,RON,952530.0
2018-05-12,RON,848670.0
2018-05-19,RON,846262.0
2018-05-26,RON,1060258.0
2018-06-02,RON,872954.0
2018-06-09,RON,984244.0
2018-06-16,RON,1088264.0
2018-06-23,RON,1057102.0
2018-06-30,RON,820524.0
2018-07-07,RON,916668.0
2018-07-14,RON,885553.0
2018-07-21,RON,914489.0
2018-07-28,RON,776001.0
2018-08-04,RON,692243.0
2018-08-11,RON,746664.0
2018-08-18,RON,630870.0
2018-08-25,RON,611676.0
2018-09-01,RON,507635.0
2018-09-08,RON,842979.0
2018-09-15,RON,780756.0
2018-09-22,RON,941649.0
2018-09-29,RON,629673.0
