snapped_at,price (open),market_cap,total_volume
2020-12-31 00:00:00 UTC,0.057792355,1096134.784,76.14070333
2021-01-01 00:00:00 UTC,0.05809605,1103491.561,25.67371952
2021-01-02 00:00:00 UTC,0.057556802,1114047.647,50.90087492
2021-01-03 00:00:00 UTC,0.070972902,1350210.038,142.6264369
2021-01-04 00:00:00 UTC,0.050090839,947493.7541,283.418626
2021-01-05 00:00:00 UTC,0.051738451,983380.3235,75.69771701
2021-01-06 00:00:00 UTC,0.06339939,1206458.374,54.48436485
2021-01-07 00:00:00 UTC,0.085343588,1467949.669,76.28567117
2021-01-08 00:00:00 UTC,0.074456846,1396803.598,247.6051467
2021-01-09 00:00:00 UTC,0.069420422,1442888.362,13.49866036
2021-01-10 00:00:00 UTC,0.078679974,1497810.313,246.756953
2021-01-11 00:00:00 UTC,0.05355431,1019592.726,426.2222838
2021-01-12 00:00:00 UTC,0.047505069,904509.9853,44.41561795
2021-01-13 00:00:00 UTC,0.048261114,918982.2264,46.76976433
2021-01-14 00:00:00 UTC,0.0505081,961863.8218,16.71087458
2021-01-15 00:00:00 UTC,0.057711458,1099128.778,44.15436863
2021-01-16 00:00:00 UTC,0.051671585,984194.8075,62.41565841
2021-01-17 00:00:00 UTC,0.04745388,903933.3064,113.0684092
2021-01-18 00:00:00 UTC,0.054496807,1045566.805,73.60735794
2021-01-19 00:00:00 UTC,0.055002454,1032149.597,40.60974242
2021-01-20 00:00:00 UTC,0.053768143,1024472.659,18.02306056
2021-01-21 00:00:00 UTC,0.0480074,914826.62,74.67138955
2021-01-22 00:00:00 UTC,0.050020696,953277.668,21.05148556
2021-01-23 00:00:00 UTC,0.04467643,862008.2944,10.40960816
2021-01-24 00:00:00 UTC,0.052293045,996770.4683,43.57343392
2021-01-25 00:00:00 UTC,0.052015048,991537.3794,3.224254542
2021-01-26 00:00:00 UTC,0.06838938,991629.9662,127.4824339
2021-01-27 00:00:00 UTC,0.073617047,1403594.112,6.699151238
2021-01-28 00:00:00 UTC,0.051579119,992772.8369,130.026287
2021-01-29 00:00:00 UTC,0.060149734,1147069.793,180.7860673
2021-01-30 00:00:00 UTC,0.062799319,1416124.477,67.83755748
2021-01-31 00:00:00 UTC,0.061614746,1175228.806,153.1931022
2021-02-01 00:00:00 UTC,0.050544003,964147.5739,80.0052606
2021-02-02 00:00:00 UTC,0.051433635,981218.9375,75.0021566
2021-02-03 00:00:00 UTC,0.064345762,1230144.538,118.06838
2021-02-04 00:00:00 UTC,0.067209256,1278413.313,73.995905
2021-02-05 00:00:00 UTC,0.063693128,1226646.173,55.94319502
2021-02-06 00:00:00 UTC,0.069303127,1321185.454,5.72172043
2021-02-07 00:00:00 UTC,0.090492142,1755321.036,538.0434909
2021-02-08 00:00:00 UTC,0.077752612,1478687.627,38.69139591
2021-02-09 00:00:00 UTC,0.081089912,1547983.199,40.16267516
2021-02-10 00:00:00 UTC,0.089339335,1699794.208,71.35605935
2021-02-11 00:00:00 UTC,0.088811411,1704297.244,100.2918926
2021-02-12 00:00:00 UTC,0.189360212,3615863.538,3165.148045
2021-02-13 00:00:00 UTC,0.224371716,4284802.815,762.9410526
2021-02-14 00:00:00 UTC,0.142062797,2710258.481,38.5975225
2021-02-15 00:00:00 UTC,0.148004885,2816441.592,117.6393606
2021-02-16 00:00:00 UTC,0.150924017,2869005.148,243.6551888
2021-02-17 00:00:00 UTC,0.105992816,2024888.218,46.52355118
2021-02-18 00:00:00 UTC,0.104660951,1999634.069,274.2220286
2021-02-19 00:00:00 UTC,0.154997665,2977375.522,546.8379093
2021-02-20 00:00:00 UTC,0.19482718,3712743.537,735.5856385
2021-02-21 00:00:00 UTC,0.25082888,4793629.609,1569.554263
2021-02-22 00:00:00 UTC,0.287056898,5483092.284,1503.090048
2021-02-23 00:00:00 UTC,0.269634299,5153968.966,206.4689442
2021-02-24 00:00:00 UTC,0.217890695,4165307.474,187.8001695
2021-02-25 00:00:00 UTC,0.242279027,4585003.867,2796.19096
2021-02-26 00:00:00 UTC,0.033575266,4040732.824,8.305228015
2021-02-27 00:00:00 UTC,0.150768282,2882956.792,215.0522377
2021-02-28 00:00:00 UTC,0.183135255,3485968.957,214.3857987
2021-03-01 00:00:00 UTC,0.182178561,3484227.596,660.2463107
2021-03-02 00:00:00 UTC,0.162639085,3097530.921,172.3440343
2021-03-03 00:00:00 UTC,0.191253549,3636886.698,207.6171458
2021-03-04 00:00:00 UTC,0.204333878,3909033.781,146.1764974
2021-03-05 00:00:00 UTC,0.193417666,3700535.44,239.3969878
2021-03-06 00:00:00 UTC,0.1964891,3766029.526,525.0308856
2021-03-07 00:00:00 UTC,0.207256535,3946077.229,282.5985667
2021-03-08 00:00:00 UTC,0.204873414,3897113.751,313.3975757
2021-03-09 00:00:00 UTC,0.184078349,3536388.889,200.6954701
2021-03-10 00:00:00 UTC,0.201402332,3855141.233,715.5796833
2021-03-11 00:00:00 UTC,0.214199054,4042657.219,645.1045516
2021-03-12 00:00:00 UTC,0.31923244,6100432.543,1178.875558
2021-03-13 00:00:00 UTC,0.229677124,4397601.775,277.5095104
2021-03-14 00:00:00 UTC,0.230684263,4421999.694,263.6235458
2021-03-15 00:00:00 UTC,0.248281643,4810115.206,2955.796057
2021-03-16 00:00:00 UTC,0.219538901,4204643.327,2028.649916
2021-03-17 00:00:00 UTC,0.312073544,5964803.728,1124.242053
2021-03-18 00:00:00 UTC,0.270505304,5908514.469,470.9287971
2021-03-19 00:00:00 UTC,0.269050401,5161653.703,2987.997939
2021-03-20 00:00:00 UTC,0.22854913,4385751.447,942.9488717
2021-03-21 00:00:00 UTC,0.229222836,4392176.589,132.9771309
2021-03-22 00:00:00 UTC,0.25423103,4871840.981,2099.735686
2021-03-23 00:00:00 UTC,0.288645099,5479984.974,1143.210703
2021-03-24 00:00:00 UTC,0.251034221,4825457.15,1897.818165
2021-03-25 00:00:00 UTC,0.234292186,4490989.346,1123.048584
2021-03-26 00:00:00 UTC,0.25069912,4805912.476,2806.492468
2021-03-27 00:00:00 UTC,0.267352802,5125467.688,678.1422782
2021-03-28 00:00:00 UTC,0.347209745,5956650.453,1401.585636
2021-03-29 00:00:00 UTC,0.310750447,5957451.588,281.6681778
2021-03-30 00:00:00 UTC,0.304606425,5841528.788,1393.426153
2021-03-31 00:00:00 UTC,0.366809006,7035069.818,3917.807762
2021-04-01 00:00:00 UTC,0.35552138,6817556.717,872.400223
2021-04-02 00:00:00 UTC,0.326654682,6266102.02,961.1357632
2021-04-03 00:00:00 UTC,0.251337871,4821349.664,862.1368149
2021-04-04 00:00:00 UTC,0.243287327,4677939.607,170.7271204
2021-04-05 00:00:00 UTC,0.290868256,5581193.537,6818.80357
2021-04-06 00:00:00 UTC,0.26765252,5139776.942,372.025785
2021-04-07 00:00:00 UTC,0.321886629,6177521.038,1970.359633
2021-04-08 00:00:00 UTC,0.319353842,6123904.748,887.7856263
2021-04-09 00:00:00 UTC,0.283831697,5483899.749,362.1503811
2021-04-10 00:00:00 UTC,0.232723508,4466276.303,144.0210395
2021-04-11 00:00:00 UTC,0.262187728,4922395.219,186.7705281
2021-04-12 00:00:00 UTC,0.210546405,4042603.362,179.1399531
2021-04-13 00:00:00 UTC,0.317411816,6108745.234,3857.127023
2021-04-14 00:00:00 UTC,0.290059371,5570315.377,2210.040013
2021-04-15 00:00:00 UTC,0.272606923,5235664.366,565.9495904
2021-04-16 00:00:00 UTC,0.222271732,4269342.09,684.1447993
2021-04-17 00:00:00 UTC,0.284169568,4602554.425,653.0692854
2021-04-18 00:00:00 UTC,0.367687261,7112868.493,11886.02228
2021-04-19 00:00:00 UTC,0.451962258,7558556.016,10233.48512
2021-04-20 00:00:00 UTC,0.330465566,6342241.432,3956.80917
2021-04-21 00:00:00 UTC,0.333227123,6799635.813,268.459172
2021-04-22 00:00:00 UTC,0.355162646,6520496.512,842.0403503
2021-04-23 00:00:00 UTC,0.360234314,6923817.437,2853.872547
2021-04-24 00:00:00 UTC,0.304918736,5893285.668,1257.421
2021-04-25 00:00:00 UTC,0.453213502,8729381.068,7990.46897
2021-04-26 00:00:00 UTC,0.446997874,8593857.647,2884.256397
2021-04-27 00:00:00 UTC,0.413193551,7873071.829,990.0931865
2021-04-28 00:00:00 UTC,0.441635834,8492374.995,2977.066854
2021-04-29 00:00:00 UTC,0.423855786,8135522.79,484.7819248
2021-04-30 00:00:00 UTC,0.448331478,8525178.243,2980.890276
2021-05-01 00:00:00 UTC,0.459678079,8777940.648,1041.026826
2021-05-02 00:00:00 UTC,0.417367097,8028683.195,936.9680609
2021-05-03 00:00:00 UTC,0.343329983,6773459.936,434.0423212
2021-05-04 00:00:00 UTC,0.34540023,6645515.103,203.0987314
2021-05-05 00:00:00 UTC,0.326448765,6281199.452,583.1683823
2021-05-06 00:00:00 UTC,0.384713149,7403326.545,980.7336794
2021-05-07 00:00:00 UTC,0.370188799,7061065.964,1861.005475
2021-05-08 00:00:00 UTC,0.346116213,6661823.787,2837.960069
2021-05-09 00:00:00 UTC,0.381820685,6811446.493,941.2253496
2021-05-10 00:00:00 UTC,0.382120244,7333341.409,2654.912563
2021-05-11 00:00:00 UTC,0.363151201,8041483.616,3699.33019
2021-05-12 00:00:00 UTC,0.377240696,7263408.385,1399.352454
2021-05-13 00:00:00 UTC,0.360884611,6949360.077,1114.662817
2021-05-14 00:00:00 UTC,0.349423533,6674560.339,1525.124259
2021-05-15 00:00:00 UTC,0.354527022,6805264.46,479.3370157
2021-05-16 00:00:00 UTC,0.423444958,8156362.899,4276.293454
2021-05-17 00:00:00 UTC,0.3855897,7814732.005,666.7138699
2021-05-18 00:00:00 UTC,0.439072367,8316584.128,7751.65053
2021-05-19 00:00:00 UTC,0.393341775,7681303.811,2704.651165
2021-05-20 00:00:00 UTC,0.343536287,6619658.674,3919.554461
2021-05-21 00:00:00 UTC,0.342674774,6603658.59,724.0442702
2021-05-22 00:00:00 UTC,0.274791917,5266146.256,1377.548501
2021-05-23 00:00:00 UTC,0.305765883,5893475.336,1005.090434
2021-05-24 00:00:00 UTC,0.311512063,5359059.992,313.5080929
2021-05-25 00:00:00 UTC,0.308906602,5955139.69,148.2277998
2021-05-26 00:00:00 UTC,0.321338262,6195368.351,1029.360787
2021-05-27 00:00:00 UTC,0.340077408,6218196.677,188.5172797
2021-05-28 00:00:00 UTC,0.342377617,6602258.459,947.7114329
2021-05-29 00:00:00 UTC,0.291242874,5542343.135,338.7787154
2021-05-30 00:00:00 UTC,0.313780695,6000277.895,369.5150078
2021-05-31 00:00:00 UTC,0.307944694,5979130.581,314.1916435
2021-06-01 00:00:00 UTC,0.196176799,3759221.101,1406.9168
2021-06-02 00:00:00 UTC,0.223453874,4271878.039,876.8597518
2021-06-03 00:00:00 UTC,0.227118785,4382102.522,1434.776786
2021-06-04 00:00:00 UTC,0.266303256,5102686.925,196.2147702
2021-06-05 00:00:00 UTC,0.259527814,5004858.723,942.5072883
2021-06-06 00:00:00 UTC,0.245763238,4746825.311,990.4732377
2021-06-07 00:00:00 UTC,0.244273543,4666500.301,459.19481
2021-06-08 00:00:00 UTC,0.218026626,4422784.904,187.808028
2021-06-09 00:00:00 UTC,0.234750185,4531858.769,1656.688544
2021-06-10 00:00:00 UTC,0.243232864,4696069.549,313.2887934
2021-06-11 00:00:00 UTC,0.267349628,4783139.175,133.0161936
2021-06-12 00:00:00 UTC,0.27115232,5225388.6,332.1850516
2021-06-13 00:00:00 UTC,0.240175525,4638334.585,289.9356868
2021-06-14 00:00:00 UTC,0.262941206,5075105.065,115.3288312
2021-06-15 00:00:00 UTC,0.25780384,4979693.215,229.9421484
2021-06-16 00:00:00 UTC,0.257005887,4951231.893,249.8676873
2021-06-17 00:00:00 UTC,0.237041447,4622511.176,249.9280615
2021-06-18 00:00:00 UTC,0.243462378,4703983.463,199.3330428
2021-06-19 00:00:00 UTC,0.242411745,4644944.681,418.2150278
2021-06-20 00:00:00 UTC,0.22288891,4307268.282,286.9698172
2021-06-21 00:00:00 UTC,0.230105226,4447141.026,419.4167728
2021-06-22 00:00:00 UTC,0.225220782,3793432.471,1680.244198
2021-06-23 00:00:00 UTC,0.226797913,3759451.098,947.5734164
2021-06-24 00:00:00 UTC,0.229709439,4440712.727,876.5574489
2021-06-25 00:00:00 UTC,0.244320025,5000706.804,830.6262302
2021-06-26 00:00:00 UTC,0.216946231,4218058.041,223.5984554
2021-06-27 00:00:00 UTC,0.215876943,4117377.024,287.6576394
2021-06-28 00:00:00 UTC,0.207217268,4007355.058,92.9169542
2021-06-29 00:00:00 UTC,0.200626115,3880260.038,375.9891954
2021-06-30 00:00:00 UTC,0.211699961,4081380.015,87.46003988
2021-07-01 00:00:00 UTC,0.203951281,3923994.714,175.7621384
2021-07-02 00:00:00 UTC,0.192228527,3718853.09,204.9401003
2021-07-03 00:00:00 UTC,0.23296601,4132011.19,919.1390184
2021-07-04 00:00:00 UTC,0.239404576,4632401.034,434.2705939
2021-07-05 00:00:00 UTC,0.216359519,4186869.34,142.5153577
2021-07-06 00:00:00 UTC,0.206399882,4003069.925,114.7727131
2021-07-07 00:00:00 UTC,0.207341798,4013101.012,175.0683248
2021-07-08 00:00:00 UTC,0.198756045,3847277.287,231.7504765
2021-07-09 00:00:00 UTC,0.198578151,3853852.608,260.9976149
2021-07-10 00:00:00 UTC,0.219313835,4245988.217,371.2642878
2021-07-11 00:00:00 UTC,0.198658824,3848458.482,185.4474933
2021-07-12 00:00:00 UTC,0.231125797,4022603.309,646.1184252
2021-07-13 00:00:00 UTC,0.200123628,3857518.316,58.40947821
2021-07-14 00:00:00 UTC,0.196229336,3802439.201,61.14734324
2021-07-15 00:00:00 UTC,0.1921633,3722089.268,150.1194104
2021-07-16 00:00:00 UTC,0.186359001,3609996.553,360.9178336
2021-07-17 00:00:00 UTC,0.158868179,3095672.174,209.0415242
2021-07-18 00:00:00 UTC,0.158970459,3477223.782,207.1500086
2021-07-19 00:00:00 UTC,0.179034039,3442694.562,414.2162927
2021-07-20 00:00:00 UTC,0.18403114,3566213.856,83.24876672
2021-07-21 00:00:00 UTC,0.179970956,3468681.466,308.4077089
2021-07-22 00:00:00 UTC,0.194277414,3761007.387,179.2079148
2021-07-23 00:00:00 UTC,0.195797663,3796043.098,93.83180333
2021-07-24 00:00:00 UTC,0.202315459,3905444.351,277.9673753
2021-07-25 00:00:00 UTC,0.187162146,3627468.854,132.5202445
2021-07-26 00:00:00 UTC,0.188165799,3670326.495,379.7190098
2021-07-27 00:00:00 UTC,0.209654992,4207474.197,537.5624425
2021-07-28 00:00:00 UTC,0.20889916,4046529.969,178.9723568
2021-07-29 00:00:00 UTC,0.200547594,3889488.968,225.9702498
2021-07-30 00:00:00 UTC,0.190408462,3649249.812,79.62843296
2021-07-31 00:00:00 UTC,0.195275093,3802374.864,966.4361095
2021-08-01 00:00:00 UTC,0.179260709,3474882.519,247.2339947
2021-08-02 00:00:00 UTC,0.215655605,4184061.895,777.3549627
2021-08-03 00:00:00 UTC,0.196585624,3798981.464,93.44722705
2021-08-04 00:00:00 UTC,0.205583758,3989386.742,298.1748863
2021-08-05 00:00:00 UTC,0.230375495,4480154.874,885.1314805
2021-08-06 00:00:00 UTC,0.214935651,4164240.056,1220.772878
2021-08-07 00:00:00 UTC,0.218840463,4247801.438,259.4893395
2021-08-08 00:00:00 UTC,0.211165396,4123968.646,91.87264657
2021-08-09 00:00:00 UTC,0.212709663,4137392.665,361.253295
2021-08-10 00:00:00 UTC,0.239724105,4608140.145,228.4017921
2021-08-11 00:00:00 UTC,0.231310598,4492149.348,103.4098475
2021-08-12 00:00:00 UTC,0.235559142,4586569.416,282.3445778
2021-08-13 00:00:00 UTC,0.228208749,4412867.437,665.7445712
2021-08-14 00:00:00 UTC,0.145773229,2831368.012,3037.212312
2021-08-15 00:00:00 UTC,0.232488891,4516079.272,95.43265928
2021-08-16 00:00:00 UTC,0.21235133,4078398.508,128.863855
2021-08-17 00:00:00 UTC,0.207803591,4037302.71,4.498143822
2021-08-18 00:00:00 UTC,0.213519434,4170254.63,228.5325545
2021-08-19 00:00:00 UTC,0.218789286,4117772.106,283.2963161
2021-08-20 00:00:00 UTC,0.194762913,3561655.703,3.622590179
2021-08-21 00:00:00 UTC,0.234063543,4508192.047,486.9886793
2021-08-22 00:00:00 UTC,0.207269641,4470052.385,52.88896803
2021-08-23 00:00:00 UTC,0.227121563,4326550.925,58.0441685
2021-08-24 00:00:00 UTC,0.212802717,4114786.106,277.6331455
2021-08-25 00:00:00 UTC,0.207756914,4006526.058,340.2344938
2021-08-26 00:00:00 UTC,0.215729267,4021305.305,256.7836584
2021-08-27 00:00:00 UTC,0.199021389,3838835.765,816.4380552
2021-08-28 00:00:00 UTC,0.204505068,3977227.847,447.838728
2021-08-29 00:00:00 UTC,0.208058014,4025107.368,124.9504599
2021-08-30 00:00:00 UTC,0.206694589,4027947.787,150.28921
2021-08-31 00:00:00 UTC,0.200137182,3920263.034,115.4020814
2021-09-01 00:00:00 UTC,0.205905883,4015667.072,3.141658094
2021-09-02 00:00:00 UTC,0.20188224,3928078.01,182.3546585
2021-09-03 00:00:00 UTC,0.221849685,4316986.883,230.371365
2021-09-04 00:00:00 UTC,0.205846175,4015841.053,84.11465012
2021-09-05 00:00:00 UTC,0.219796021,4277816.326,2090.024932
2021-09-06 00:00:00 UTC,0.197133204,3839870.036,252.1465234
2021-09-07 00:00:00 UTC,0.199420663,3871923.011,233.5994807
2021-09-08 00:00:00 UTC,0.196902843,3844641.692,286.5034456
2021-09-09 00:00:00 UTC,0.177039458,3491882.234,23.53015723
2021-09-10 00:00:00 UTC,0.16938992,3581165.647,72.0093168
2021-09-11 00:00:00 UTC,0.174320251,3381510.366,1724.717423
2021-09-12 00:00:00 UTC,0.181155642,3528002.953,78.4163171
2021-09-13 00:00:00 UTC,0.18731954,3272535.161,5.197685739
2021-09-14 00:00:00 UTC,0.18144072,3525022.936,27.1832487
2021-09-15 00:00:00 UTC,0.182775905,3557339.358,79.54443964
2021-09-16 00:00:00 UTC,0.16657381,3245261.127,7.256081905
2021-09-17 00:00:00 UTC,0.186909605,3641647.211,239.4621268
2021-09-18 00:00:00 UTC,0.152867947,2978706.27,26.0518545
2021-09-19 00:00:00 UTC,0.171754457,2858691.524,1290.963046
2021-09-20 00:00:00 UTC,0.158445033,3082710.008,170.1746165
2021-09-21 00:00:00 UTC,0.128964468,2577742.301,1.222835091
2021-09-22 00:00:00 UTC,0.128228511,2502517.349,139.3839326
2021-09-23 00:00:00 UTC,0.173681061,3385980.014,57.09300107
2021-09-24 00:00:00 UTC,0.145823737,2747567.484,76.85555438
2021-09-25 00:00:00 UTC,0.138116983,2698211.6,561.0166334
2021-09-26 00:00:00 UTC,0.162909274,3176884.591,2.082719273
2021-09-27 00:00:00 UTC,0.153653953,3062453.613,533.1983342
2021-09-28 00:00:00 UTC,0.143722463,2798697.944,1327.679359
2021-09-29 00:00:00 UTC,0.144426609,2817231.65,148.807451
2021-09-30 00:00:00 UTC,0.134794937,2616950.112,640.9333093
2021-10-01 00:00:00 UTC,0.154048047,2779422.537,119.4143023
2021-10-02 00:00:00 UTC,0.156369413,3071534.997,108.9396701
2021-10-03 00:00:00 UTC,0.156309398,3052807.045,43.11054292
2021-10-04 00:00:00 UTC,0.16588842,3041002.276,30.81518478
2021-10-05 00:00:00 UTC,0.159754424,3088748.883,131.6465079
2021-10-06 00:00:00 UTC,0.17536379,3415911.253,248.8642849
2021-10-07 00:00:00 UTC,0.198535611,3875629.8,1641.091257
2021-10-08 00:00:00 UTC,0.210499116,4153571.849,1787.56031
2021-10-09 00:00:00 UTC,0.183959819,3594389.514,252.1386633
2021-10-10 00:00:00 UTC,0.181759485,3529598.609,7.391944046
2021-10-11 00:00:00 UTC,0.199831377,3902419.289,790.509877
2021-10-12 00:00:00 UTC,0.165729592,3650466.063,396.8309983
2021-10-13 00:00:00 UTC,0.203244964,3911839.598,1179.680838
2021-10-14 00:00:00 UTC,0.162518983,3174605.989,328.1277224
2021-10-15 00:00:00 UTC,0.183990674,3540980.581,229.2529988
2021-10-16 00:00:00 UTC,0.202802104,3962286.403,204.4858902
2021-10-17 00:00:00 UTC,0.186592992,3647325.967,92.55012421
2021-10-18 00:00:00 UTC,0.180802966,3623080.237,82.65292492
2021-10-19 00:00:00 UTC,0.184345508,3878275.715,557.8148819
2021-10-20 00:00:00 UTC,0.189250868,3597409.38,464.5150472
2021-10-21 00:00:00 UTC,0.19354458,3788588.918,48.3093133
2021-10-22 00:00:00 UTC,0.182080814,3559314.378,129.3487708
2021-10-23 00:00:00 UTC,0.177801748,3478509.032,72.32543163
2021-10-24 00:00:00 UTC,0.188468675,3689406.903,22.51873295
2021-10-25 00:00:00 UTC,0.227959279,4455918.467,3010.101055
2021-10-26 00:00:00 UTC,0.200199294,3976470.713,234.1787217
2021-10-27 00:00:00 UTC,0.200257873,3891045.184,147.1312138
2021-10-28 00:00:00 UTC,0.203673042,3992855.619,292.737259
2021-10-29 00:00:00 UTC,0.198973587,3898219.483,94.92766021
